FLEET,UNIT,LOG NO,CAP COST,BOOK VALUE,RENTAL,TERM,LPIS,SCONTR,INS PREMIUM,FEE,DESC,MM/YY,START,STOP,AMT,METHOD,RATE,BL,AC
M2285,4,101000841,476218.97,175057.85,9517.61,50,51,,83761.25,2897,Interest FN SG,20210601,51,999,0,51,51,Y,Y
M2285,4,101000841,476218.97,169152.73,9517.61,50,51,,83761.25,2872,Ext Admin,20210701,51,999,7461.62,51,51,Y,Y
M2285,5,101000842,476218.97,470313.85,9517.61,50,1,,83761.25,2589,Markup,20170401,1,1,1.43,51,1,N,Y
M2285,5,101000842,476218.97,464408.73,9517.61,50,2,,83761.25,2589,Markup,20170501,2,2,1.43,51,2,N,Y
M2285,5,101000842,476218.97,458503.61,9517.61,50,3,,83761.25,2589,Markup,20170601,3,3,1.43,51,3,N,Y
M2285,5,101000842,476218.97,452598.49,9517.61,50,4,,83761.25,2589,Markup,20170701,4,4,1.43,51,4,N,Y
M2285,5,101000842,476218.97,446693.37,9517.61,50,5,,83761.25,2589,Markup,20170801,5,5,1.43,51,5,N,Y
M2285,5,101000842,476218.97,440788.25,9517.61,50,6,,83761.25,2589,Markup,20170901,6,6,1.43,51,6,N,Y
M2285,5,101000842,476218.97,434883.13,9517.61,50,7,,83761.25,2589,Markup,20171001,7,7,1.43,51,7,N,Y
M2285,5,101000842,476218.97,428978.01,9517.61,50,8,,83761.25,2589,Markup,20171101,8,8,1.43,51,8,N,Y
M2285,5,101000842,476218.97,423072.89,9517.61,50,9,,83761.25,2589,Markup,20171201,9,9,1.43,51,9,N,Y
M2285,5,101000842,476218.97,417167.77,9517.61,50,10,,83761.25,2589,Markup,20180101,10,10,1.43,51,10,N,Y
M2285,5,101000842,476218.97,411262.65,9517.61,50,11,,83761.25,2589,Markup,20180201,11,11,1.43,51,11,N,Y
M2285,5,101000842,476218.97,405357.53,9517.61,50,12,,83761.25,2589,Markup,20180301,12,12,1.43,51,12,N,Y
M2285,5,101000842,476218.97,399452.41,9517.61,50,13,,83761.25,2589,Markup,20180401,13,13,1.43,51,13,N,Y
M2285,5,101000842,476218.97,393547.29,9517.61,50,14,,83761.25,2589,Markup,20180501,14,14,1.43,51,14,N,Y
M2285,5,101000842,476218.97,387642.17,9517.61,50,15,,83761.25,2589,Markup,20180601,15,15,1.43,51,15,N,Y
M2285,5,101000842,476218.97,381737.05,9517.61,50,16,,83761.25,2589,Markup,20180701,16,16,1.43,51,16,N,Y
M2285,5,101000842,476218.97,375831.93,9517.61,50,17,,83761.25,2589,Markup,20180801,17,17,1.43,51,17,N,Y
M2285,5,101000842,476218.97,369926.81,9517.61,50,18,,83761.25,2589,Markup,20180901,18,18,1.43,51,18,N,Y
M2285,5,101000842,476218.97,364021.69,9517.61,50,19,,83761.25,2589,Markup,20181001,19,19,1.43,51,19,N,Y
M2285,5,101000842,476218.97,358116.57,9517.61,50,20,,83761.25,2589,Markup,20181101,20,20,1.43,51,20,N,Y
M2285,5,101000842,476218.97,352211.45,9517.61,50,21,,83761.25,2589,Markup,20181201,21,21,1.43,51,21,N,Y
M2285,5,101000842,476218.97,346306.33,9517.61,50,22,,83761.25,2589,Markup,20190101,22,22,1.43,51,22,N,Y
M2285,5,101000842,476218.97,340401.21,9517.61,50,23,,83761.25,2589,Markup,20190201,23,23,1.43,51,23,N,Y
M2285,5,101000842,476218.97,334496.09,9517.61,50,24,,83761.25,2589,Markup,20190301,24,24,1.43,51,24,N,Y
M2285,5,101000842,476218.97,328590.97,9517.61,50,25,,83761.25,2589,Markup,20190401,25,25,1.43,51,25,N,Y
M2285,5,101000842,476218.97,322685.85,9517.61,50,26,,83761.25,2589,Markup,20190501,26,26,1.43,51,26,N,Y
M2285,5,101000842,476218.97,316780.73,9517.61,50,27,,83761.25,2589,Markup,20190601,27,27,1.43,51,27,N,Y
M2285,5,101000842,476218.97,310875.61,9517.61,50,28,,83761.25,2589,Markup,20190701,28,28,1.43,51,28,N,Y
M2285,5,101000842,476218.97,304970.49,9517.61,50,29,,83761.25,2589,Markup,20190801,29,29,1.43,51,29,N,Y
M2285,5,101000842,476218.97,299065.37,9517.61,50,30,,83761.25,2589,Markup,20190901,30,30,1.43,51,30,N,Y
M2285,5,101000842,476218.97,293160.25,9517.61,50,31,,83761.25,2589,Markup,20191001,31,31,1.43,51,31,N,Y
M2285,5,101000842,476218.97,287255.13,9517.61,50,32,,83761.25,2589,Markup,20191101,32,32,1.43,51,32,N,Y
M2285,5,101000842,476218.97,281350.01,9517.61,50,33,,83761.25,2589,Markup,20191201,33,33,1.43,51,33,N,Y
M2285,5,101000842,476218.97,275444.89,9517.61,50,34,,83761.25,2589,Markup,20200101,34,34,1.43,51,34,N,Y
M2285,5,101000842,476218.97,269539.77,9517.61,50,35,,83761.25,2589,Markup,20200201,35,35,1.43,51,35,N,Y
M2285,5,101000842,476218.97,263634.65,9517.61,50,36,,83761.25,2589,Markup,20200301,36,36,1.43,51,36,N,Y
M2285,5,101000842,476218.97,257729.53,9517.61,50,37,,83761.25,2589,Markup,20200401,37,37,1.43,51,37,N,Y
M2285,5,101000842,476218.97,251824.41,9517.61,50,38,,83761.25,2589,Markup,20200501,38,38,1.43,51,38,N,Y
M2285,5,101000842,476218.97,245919.29,9517.61,50,39,,83761.25,2589,Markup,20200601,39,39,1.43,51,39,N,Y
M2285,5,101000842,476218.97,240014.17,9517.61,50,40,,83761.25,2589,Markup,20200701,40,40,1.43,51,40,N,Y
M2285,5,101000842,476218.97,234109.05,9517.61,50,41,,83761.25,2589,Markup,20200801,41,41,1.43,51,41,N,Y
M2285,5,101000842,476218.97,228203.93,9517.61,50,42,,83761.25,2589,Markup,20200901,42,42,1.43,51,42,N,Y
M2285,5,101000842,476218.97,222298.81,9517.61,50,43,,83761.25,2589,Markup,20201001,43,43,1.43,51,43,N,Y
M2285,5,101000842,476218.97,216393.69,9517.61,50,44,,83761.25,2589,Markup,20201101,44,44,1.43,51,44,N,Y
M2285,5,101000842,476218.97,210488.57,9517.61,50,45,,83761.25,2589,Markup,20201201,45,45,1.43,51,45,N,Y
M2285,5,101000842,476218.97,204583.45,9517.61,50,46,,83761.25,2589,Markup,20210101,46,46,1.43,51,46,N,Y
M2285,5,101000842,476218.97,198678.33,9517.61,50,47,,83761.25,2589,Markup,20210201,47,47,1.43,51,47,N,Y
M2285,5,101000842,476218.97,192773.21,9517.61,50,48,,83761.25,2589,Markup,20210301,48,48,1.43,51,48,N,Y
M2285,5,101000842,476218.97,186868.09,9517.61,50,49,,83761.25,2589,Markup,20210401,49,49,1.43,51,49,N,Y
M2285,5,101000842,476218.97,180962.97,9517.61,50,50,,83761.25,2589,Markup,20210501,50,50,1.43,51,50,N,Y
M2285,5,101000842,476218.97,175057.85,9517.61,50,51,,83761.25,2589,Markup,20210601,51,999,0,51,51,N,Y
M2285,5,101000842,476218.97,470313.85,9517.61,50,1,,83761.25,2862,Amortitation,20170401,1,1,9418.79,51,1,Y,Y
M2285,5,101000842,476218.97,464408.73,9517.61,50,2,,83761.25,2862,Amortitation,20170501,2,2,4521.28,51,2,Y,Y
M2285,5,101000842,476218.97,458503.61,9517.61,50,3,,83761.25,2862,Amortitation,20170601,3,3,4568.72,51,3,Y,Y
M2285,5,101000842,476218.97,452598.49,9517.61,50,4,,83761.25,2862,Amortitation,20170701,4,4,4616.65,51,4,Y,Y
M2285,5,101000842,476218.97,446693.37,9517.61,50,5,,83761.25,2862,Amortitation,20170801,5,5,4665.09,51,5,Y,Y
M2285,5,101000842,476218.97,440788.25,9517.61,50,6,,83761.25,2862,Amortitation,20170901,6,6,4714.03,51,6,Y,Y
M2285,5,101000842,476218.97,434883.13,9517.61,50,7,,83761.25,2862,Amortitation,20171001,7,7,4763.49,51,7,Y,Y
M2285,5,101000842,476218.97,428978.01,9517.61,50,8,,83761.25,2862,Amortitation,20171101,8,8,4813.47,51,8,Y,Y
M2285,5,101000842,476218.97,423072.89,9517.61,50,9,,83761.25,2862,Amortitation,20171201,9,9,4863.97,51,9,Y,Y
M2285,5,101000842,476218.97,417167.77,9517.61,50,10,,83761.25,2862,Amortitation,20180101,10,10,4915,51,10,Y,Y
M2285,5,101000842,476218.97,411262.65,9517.61,50,11,,83761.25,2862,Amortitation,20180201,11,11,4966.57,51,11,Y,Y
M2285,5,101000842,476218.97,405357.53,9517.61,50,12,,83761.25,2862,Amortitation,20180301,12,12,5018.67,51,12,Y,Y
M2285,5,101000842,476218.97,399452.41,9517.61,50,13,,83761.25,2862,Amortitation,20180401,13,13,5071.33,51,13,Y,Y
M2285,5,101000842,476218.97,393547.29,9517.61,50,14,,83761.25,2862,Amortitation,20180501,14,14,5124.53,51,14,Y,Y
M2285,5,101000842,476218.97,387642.17,9517.61,50,15,,83761.25,2862,Amortitation,20180601,15,15,5178.3,51,15,Y,Y
M2285,5,101000842,476218.97,381737.05,9517.61,50,16,,83761.25,2862,Amortitation,20180701,16,16,5232.63,51,16,Y,Y
M2285,5,101000842,476218.97,375831.93,9517.61,50,17,,83761.25,2862,Amortitation,20180801,17,17,5287.53,51,17,Y,Y
M2285,5,101000842,476218.97,369926.81,9517.61,50,18,,83761.25,2862,Amortitation,20180901,18,18,5343,51,18,Y,Y
M2285,5,101000842,476218.97,364021.69,9517.61,50,19,,83761.25,2862,Amortitation,20181001,19,19,5399.06,51,19,Y,Y
M2285,5,101000842,476218.97,358116.57,9517.61,50,20,,83761.25,2862,Amortitation,20181101,20,20,5455.7,51,20,Y,Y
M2285,5,101000842,476218.97,352211.45,9517.61,50,21,,83761.25,2862,Amortitation,20181201,21,21,5512.94,51,21,Y,Y
M2285,5,101000842,476218.97,346306.33,9517.61,50,22,,83761.25,2862,Amortitation,20190101,22,22,5570.78,51,22,Y,Y
M2285,5,101000842,476218.97,340401.21,9517.61,50,23,,83761.25,2862,Amortitation,20190201,23,23,5629.23,51,23,Y,Y
M2285,5,101000842,476218.97,334496.09,9517.61,50,24,,83761.25,2862,Amortitation,20190301,24,24,5688.29,51,24,Y,Y
M2285,5,101000842,476218.97,328590.97,9517.61,50,25,,83761.25,2862,Amortitation,20190401,25,25,5747.97,51,25,Y,Y
M2285,5,101000842,476218.97,322685.85,9517.61,50,26,,83761.25,2862,Amortitation,20190501,26,26,5808.28,51,26,Y,Y
M2285,5,101000842,476218.97,316780.73,9517.61,50,27,,83761.25,2862,Amortitation,20190601,27,27,5869.21,51,27,Y,Y
M2285,5,101000842,476218.97,310875.61,9517.61,50,28,,83761.25,2862,Amortitation,20190701,28,28,5930.79,51,28,Y,Y
M2285,5,101000842,476218.97,304970.49,9517.61,50,29,,83761.25,2862,Amortitation,20190801,29,29,5993.02,51,29,Y,Y
M2285,5,101000842,476218.97,299065.37,9517.61,50,30,,83761.25,2862,Amortitation,20190901,30,30,6055.89,51,30,Y,Y
M2285,5,101000842,476218.97,293160.25,9517.61,50,31,,83761.25,2862,Amortitation,20191001,31,31,6119.43,51,31,Y,Y
M2285,5,101000842,476218.97,287255.13,9517.61,50,32,,83761.25,2862,Amortitation,20191101,32,32,6183.63,51,32,Y,Y
M2285,5,101000842,476218.97,281350.01,9517.61,50,33,,83761.25,2862,Amortitation,20191201,33,33,6248.51,51,33,Y,Y
M2285,5,101000842,476218.97,275444.89,9517.61,50,34,,83761.25,2862,Amortitation,20200101,34,34,6314.07,51,34,Y,Y
M2285,5,101000842,476218.97,269539.77,9517.61,50,35,,83761.25,2862,Amortitation,20200201,35,35,6380.31,51,35,Y,Y
M2285,5,101000842,476218.97,263634.65,9517.61,50,36,,83761.25,2862,Amortitation,20200301,36,36,6447.25,51,36,Y,Y
M2285,5,101000842,476218.97,257729.53,9517.61,50,37,,83761.25,2862,Amortitation,20200401,37,37,6514.89,51,37,Y,Y
M2285,5,101000842,476218.97,251824.41,9517.61,50,38,,83761.25,2862,Amortitation,20200501,38,38,6583.24,51,38,Y,Y
M2285,5,101000842,476218.97,245919.29,9517.61,50,39,,83761.25,2862,Amortitation,20200601,39,39,6652.31,51,39,Y,Y
M2285,5,101000842,476218.97,240014.17,9517.61,50,40,,83761.25,2862,Amortitation,20200701,40,40,6722.11,51,40,Y,Y
M2285,5,101000842,476218.97,234109.05,9517.61,50,41,,83761.25,2862,Amortitation,20200801,41,41,6792.63,51,41,Y,Y
M2285,5,101000842,476218.97,228203.93,9517.61,50,42,,83761.25,2862,Amortitation,20200901,42,42,6863.9,51,42,Y,Y
M2285,5,101000842,476218.97,222298.81,9517.61,50,43,,83761.25,2862,Amortitation,20201001,43,43,6935.91,51,43,Y,Y
M2285,5,101000842,476218.97,216393.69,9517.61,50,44,,83761.25,2862,Amortitation,20201101,44,44,7008.68,51,44,Y,Y
M2285,5,101000842,476218.97,210488.57,9517.61,50,45,,83761.25,2862,Amortitation,20201201,45,45,7082.22,51,45,Y,Y
M2285,5,101000842,476218.97,204583.45,9517.61,50,46,,83761.25,2862,Amortitation,20210101,46,46,7156.52,51,46,Y,Y
M2285,5,101000842,476218.97,198678.33,9517.61,50,47,,83761.25,2862,Amortitation,20210201,47,47,7231.6,51,47,Y,Y
M2285,5,101000842,476218.97,192773.21,9517.61,50,48,,83761.25,2862,Amortitation,20210301,48,48,7307.48,51,48,Y,Y
M2285,5,101000842,476218.97,186868.09,9517.61,50,49,,83761.25,2862,Amortitation,20210401,49,49,7384.14,51,49,Y,Y
M2285,5,101000842,476218.97,180962.97,9517.61,50,50,,83761.25,2862,Amortitation,20210501,50,50,7461.62,51,50,Y,Y
M2285,5,101000842,476218.97,175057.85,9517.61,50,51,,83761.25,2862,Amortitation,20210601,51,999,0,51,51,Y,Y
M2285,5,101000842,476218.97,470313.85,9517.61,50,1,,83761.25,2868,Interest,20170401,1,1,0,51,1,Y,Y
M2285,5,101000842,476218.97,464408.73,9517.61,50,2,,83761.25,2868,Interest,20170501,2,2,4897.51,51,2,Y,Y
M2285,5,101000842,476218.97,458503.61,9517.61,50,3,,83761.25,2868,Interest,20170601,3,3,4850.08,51,3,Y,Y
M2285,5,101000842,476218.97,452598.49,9517.61,50,4,,83761.25,2868,Interest,20170701,4,4,4802.14,51,4,Y,Y
M2285,5,101000842,476218.97,446693.37,9517.61,50,5,,83761.25,2868,Interest,20170801,5,5,4753.71,51,5,Y,Y
M2285,5,101000842,476218.97,440788.25,9517.61,50,6,,83761.25,2868,Interest,20170901,6,6,4704.76,51,6,Y,Y
M2285,5,101000842,476218.97,434883.13,9517.61,50,7,,83761.25,2868,Interest,20171001,7,7,4655.3,51,7,Y,Y
M2285,5,101000842,476218.97,428978.01,9517.61,50,8,,83761.25,2868,Interest,20171101,8,8,4605.33,51,8,Y,Y
M2285,5,101000842,476218.97,423072.89,9517.61,50,9,,83761.25,2868,Interest,20171201,9,9,4554.83,51,9,Y,Y
M2285,5,101000842,476218.97,417167.77,9517.61,50,10,,83761.25,2868,Interest,20180101,10,10,4503.79,51,10,Y,Y
M2285,5,101000842,476218.97,411262.65,9517.61,50,11,,83761.25,2868,Interest,20180201,11,11,4452.23,51,11,Y,Y
M2285,5,101000842,476218.97,405357.53,9517.61,50,12,,83761.25,2868,Interest,20180301,12,12,4400.12,51,12,Y,Y
M2285,5,101000842,476218.97,399452.41,9517.61,50,13,,83761.25,2868,Interest,20180401,13,13,4347.47,51,13,Y,Y
M2285,5,101000842,476218.97,393547.29,9517.61,50,14,,83761.25,2868,Interest,20180501,14,14,4294.26,51,14,Y,Y
M2285,5,101000842,476218.97,387642.17,9517.61,50,15,,83761.25,2868,Interest,20180601,15,15,4240.49,51,15,Y,Y
M2285,5,101000842,476218.97,381737.05,9517.61,50,16,,83761.25,2868,Interest,20180701,16,16,4186.17,51,16,Y,Y
M2285,5,101000842,476218.97,375831.93,9517.61,50,17,,83761.25,2868,Interest,20180801,17,17,4131.27,51,17,Y,Y
M2285,5,101000842,476218.97,369926.81,9517.61,50,18,,83761.25,2868,Interest,20180901,18,18,4075.79,51,18,Y,Y
M2285,5,101000842,476218.97,364021.69,9517.61,50,19,,83761.25,2868,Interest,20181001,19,19,4019.73,51,19,Y,Y
M2285,5,101000842,476218.97,358116.57,9517.61,50,20,,83761.25,2868,Interest,20181101,20,20,3963.09,51,20,Y,Y
M2285,5,101000842,476218.97,352211.45,9517.61,50,21,,83761.25,2868,Interest,20181201,21,21,3905.85,51,21,Y,Y
M2285,5,101000842,476218.97,346306.33,9517.61,50,22,,83761.25,2868,Interest,20190101,22,22,3848.01,51,22,Y,Y
M2285,5,101000842,476218.97,340401.21,9517.61,50,23,,83761.25,2868,Interest,20190201,23,23,3789.56,51,23,Y,Y
M2285,5,101000842,476218.97,334496.09,9517.61,50,24,,83761.25,2868,Interest,20190301,24,24,3730.5,51,24,Y,Y
M2285,5,101000842,476218.97,328590.97,9517.61,50,25,,83761.25,2868,Interest,20190401,25,25,3670.82,51,25,Y,Y
M2285,5,101000842,476218.97,322685.85,9517.61,50,26,,83761.25,2868,Interest,20190501,26,26,3610.52,51,26,Y,Y
M2285,5,101000842,476218.97,316780.73,9517.61,50,27,,83761.25,2868,Interest,20190601,27,27,3549.58,51,27,Y,Y
M2285,5,101000842,476218.97,310875.61,9517.61,50,28,,83761.25,2868,Interest,20190701,28,28,3488,51,28,Y,Y
M2285,5,101000842,476218.97,304970.49,9517.61,50,29,,83761.25,2868,Interest,20190801,29,29,3425.78,51,29,Y,Y
M2285,5,101000842,476218.97,299065.37,9517.61,50,30,,83761.25,2868,Interest,20190901,30,30,3362.9,51,30,Y,Y
M2285,5,101000842,476218.97,293160.25,9517.61,50,31,,83761.25,2868,Interest,20191001,31,31,3299.36,51,31,Y,Y
M2285,5,101000842,476218.97,287255.13,9517.61,50,32,,83761.25,2868,Interest,20191101,32,32,3235.16,51,32,Y,Y
M2285,5,101000842,476218.97,281350.01,9517.61,50,33,,83761.25,2868,Interest,20191201,33,33,3170.28,51,33,Y,Y
M2285,5,101000842,476218.97,275444.89,9517.61,50,34,,83761.25,2868,Interest,20200101,34,34,3104.73,51,34,Y,Y
M2285,5,101000842,476218.97,269539.77,9517.61,50,35,,83761.25,2868,Interest,20200201,35,35,3038.48,51,35,Y,Y
M2285,5,101000842,476218.97,263634.65,9517.61,50,36,,83761.25,2868,Interest,20200301,36,36,2971.54,51,36,Y,Y
M2285,5,101000842,476218.97,257729.53,9517.61,50,37,,83761.25,2868,Interest,20200401,37,37,2903.9,51,37,Y,Y
M2285,5,101000842,476218.97,251824.41,9517.61,50,38,,83761.25,2868,Interest,20200501,38,38,2835.55,51,38,Y,Y
M2285,5,101000842,476218.97,245919.29,9517.61,50,39,,83761.25,2868,Interest,20200601,39,39,2766.48,51,39,Y,Y
M2285,5,101000842,476218.97,240014.17,9517.61,50,40,,83761.25,2868,Interest,20200701,40,40,2696.68,51,40,Y,Y
M2285,5,101000842,476218.97,234109.05,9517.61,50,41,,83761.25,2868,Interest,20200801,41,41,2626.16,51,41,Y,Y
M2285,5,101000842,476218.97,228203.93,9517.61,50,42,,83761.25,2868,Interest,20200901,42,42,2554.89,51,42,Y,Y
M2285,5,101000842,476218.97,222298.81,9517.61,50,43,,83761.25,2868,Interest,20201001,43,43,2482.88,51,43,Y,Y
M2285,5,101000842,476218.97,216393.69,9517.61,50,44,,83761.25,2868,Interest,20201101,44,44,2410.11,51,44,Y,Y
M2285,5,101000842,476218.97,210488.57,9517.61,50,45,,83761.25,2868,Interest,20201201,45,45,2336.58,51,45,Y,Y
M2285,5,101000842,476218.97,204583.45,9517.61,50,46,,83761.25,2868,Interest,20210101,46,46,2262.27,51,46,Y,Y
M2285,5,101000842,476218.97,198678.33,9517.61,50,47,,83761.25,2868,Interest,20210201,47,47,2187.19,51,47,Y,Y
M2285,5,101000842,476218.97,192773.21,9517.61,50,48,,83761.25,2868,Interest,20210301,48,48,2111.32,51,48,Y,Y
M2285,5,101000842,476218.97,186868.09,9517.61,50,49,,83761.25,2868,Interest,20210401,49,49,2034.65,51,49,Y,Y
M2285,5,101000842,476218.97,180962.97,9517.61,50,50,,83761.25,2868,Interest,20210501,50,50,1957.18,51,50,Y,Y
M2285,5,101000842,476218.97,175057.85,9517.61,50,51,,83761.25,2868,Interest,20210601,51,999,0,51,51,Y,Y
M2285,5,101000842,476218.97,470313.85,9517.61,50,1,,83761.25,2896,Amrt FN SG,20170401,1,1,2139,51,1,Y,Y
M2285,5,101000842,476218.97,464408.73,9517.61,50,2,,83761.25,2896,Amrt FN SG,20170501,2,2,1282.64,51,2,Y,Y
M2285,5,101000842,476218.97,458503.61,9517.61,50,3,,83761.25,2896,Amrt FN SG,20170601,3,3,1296.1,51,3,Y,Y
M2285,5,101000842,476218.97,452598.49,9517.61,50,4,,83761.25,2896,Amrt FN SG,20170701,4,4,1309.7,51,4,Y,Y
M2285,5,101000842,476218.97,446693.37,9517.61,50,5,,83761.25,2896,Amrt FN SG,20170801,5,5,1323.44,51,5,Y,Y
M2285,5,101000842,476218.97,440788.25,9517.61,50,6,,83761.25,2896,Amrt FN SG,20170901,6,6,1337.33,51,6,Y,Y
M2285,5,101000842,476218.97,434883.13,9517.61,50,7,,83761.25,2896,Amrt FN SG,20171001,7,7,1351.36,51,7,Y,Y
M2285,5,101000842,476218.97,428978.01,9517.61,50,8,,83761.25,2896,Amrt FN SG,20171101,8,8,1365.53,51,8,Y,Y
M2285,5,101000842,476218.97,423072.89,9517.61,50,9,,83761.25,2896,Amrt FN SG,20171201,9,9,1379.86,51,9,Y,Y
M2285,5,101000842,476218.97,417167.77,9517.61,50,10,,83761.25,2896,Amrt FN SG,20180101,10,10,1394.34,51,10,Y,Y
M2285,5,101000842,476218.97,411262.65,9517.61,50,11,,83761.25,2896,Amrt FN SG,20180201,11,11,1408.97,51,11,Y,Y
M2285,5,101000842,476218.97,405357.53,9517.61,50,12,,83761.25,2896,Amrt FN SG,20180301,12,12,1423.75,51,12,Y,Y
M2285,5,101000842,476218.97,399452.41,9517.61,50,13,,83761.25,2896,Amrt FN SG,20180401,13,13,1438.69,51,13,Y,Y
M2285,5,101000842,476218.97,393547.29,9517.61,50,14,,83761.25,2896,Amrt FN SG,20180501,14,14,1453.78,51,14,Y,Y
M2285,5,101000842,476218.97,387642.17,9517.61,50,15,,83761.25,2896,Amrt FN SG,20180601,15,15,1469.03,51,15,Y,Y
M2285,5,101000842,476218.97,381737.05,9517.61,50,16,,83761.25,2896,Amrt FN SG,20180701,16,16,1484.45,51,16,Y,Y
M2285,5,101000842,476218.97,375831.93,9517.61,50,17,,83761.25,2896,Amrt FN SG,20180801,17,17,1500.02,51,17,Y,Y
M2285,5,101000842,476218.97,369926.81,9517.61,50,18,,83761.25,2896,Amrt FN SG,20180901,18,18,1515.76,51,18,Y,Y
M2285,5,101000842,476218.97,364021.69,9517.61,50,19,,83761.25,2896,Amrt FN SG,20181001,19,19,1531.66,51,19,Y,Y
M2285,5,101000842,476218.97,358116.57,9517.61,50,20,,83761.25,2896,Amrt FN SG,20181101,20,20,1547.73,51,20,Y,Y
M2285,5,101000842,476218.97,352211.45,9517.61,50,21,,83761.25,2896,Amrt FN SG,20181201,21,21,1563.97,51,21,Y,Y
M2285,5,101000842,476218.97,346306.33,9517.61,50,22,,83761.25,2896,Amrt FN SG,20190101,22,22,1580.38,51,22,Y,Y
M2285,5,101000842,476218.97,340401.21,9517.61,50,23,,83761.25,2896,Amrt FN SG,20190201,23,23,1596.96,51,23,Y,Y
M2285,5,101000842,476218.97,334496.09,9517.61,50,24,,83761.25,2896,Amrt FN SG,20190301,24,24,1613.71,51,24,Y,Y
M2285,5,101000842,476218.97,328590.97,9517.61,50,25,,83761.25,2896,Amrt FN SG,20190401,25,25,1630.64,51,25,Y,Y
M2285,5,101000842,476218.97,322685.85,9517.61,50,26,,83761.25,2896,Amrt FN SG,20190501,26,26,1647.75,51,26,Y,Y
M2285,5,101000842,476218.97,316780.73,9517.61,50,27,,83761.25,2896,Amrt FN SG,20190601,27,27,1665.04,51,27,Y,Y
M2285,5,101000842,476218.97,310875.61,9517.61,50,28,,83761.25,2896,Amrt FN SG,20190701,28,28,1682.51,51,28,Y,Y
M2285,5,101000842,476218.97,304970.49,9517.61,50,29,,83761.25,2896,Amrt FN SG,20190801,29,29,1700.16,51,29,Y,Y
M2285,5,101000842,476218.97,299065.37,9517.61,50,30,,83761.25,2896,Amrt FN SG,20190901,30,30,1718,51,30,Y,Y
M2285,5,101000842,476218.97,293160.25,9517.61,50,31,,83761.25,2896,Amrt FN SG,20191001,31,31,1736.02,51,31,Y,Y
M2285,5,101000842,476218.97,287255.13,9517.61,50,32,,83761.25,2896,Amrt FN SG,20191101,32,32,1754.24,51,32,Y,Y
M2285,5,101000842,476218.97,281350.01,9517.61,50,33,,83761.25,2896,Amrt FN SG,20191201,33,33,1772.64,51,33,Y,Y
M2285,5,101000842,476218.97,275444.89,9517.61,50,34,,83761.25,2896,Amrt FN SG,20200101,34,34,1791.24,51,34,Y,Y
M2285,5,101000842,476218.97,269539.77,9517.61,50,35,,83761.25,2896,Amrt FN SG,20200201,35,35,1810.03,51,35,Y,Y
M2285,5,101000842,476218.97,263634.65,9517.61,50,36,,83761.25,2896,Amrt FN SG,20200301,36,36,1829.02,51,36,Y,Y
M2285,5,101000842,476218.97,257729.53,9517.61,50,37,,83761.25,2896,Amrt FN SG,20200401,37,37,1848.21,51,37,Y,Y
M2285,5,101000842,476218.97,251824.41,9517.61,50,38,,83761.25,2896,Amrt FN SG,20200501,38,38,1867.6,51,38,Y,Y
M2285,5,101000842,476218.97,245919.29,9517.61,50,39,,83761.25,2896,Amrt FN SG,20200601,39,39,1887.2,51,39,Y,Y
M2285,5,101000842,476218.97,240014.17,9517.61,50,40,,83761.25,2896,Amrt FN SG,20200701,40,40,1907,51,40,Y,Y
M2285,5,101000842,476218.97,234109.05,9517.61,50,41,,83761.25,2896,Amrt FN SG,20200801,41,41,1927.01,51,41,Y,Y
M2285,5,101000842,476218.97,228203.93,9517.61,50,42,,83761.25,2896,Amrt FN SG,20200901,42,42,1947.22,51,42,Y,Y
M2285,5,101000842,476218.97,222298.81,9517.61,50,43,,83761.25,2896,Amrt FN SG,20201001,43,43,1967.65,51,43,Y,Y
M2285,5,101000842,476218.97,216393.69,9517.61,50,44,,83761.25,2896,Amrt FN SG,20201101,44,44,1988.3,51,44,Y,Y
M2285,5,101000842,476218.97,210488.57,9517.61,50,45,,83761.25,2896,Amrt FN SG,20201201,45,45,2009.16,51,45,Y,Y
M2285,5,101000842,476218.97,204583.45,9517.61,50,46,,83761.25,2896,Amrt FN SG,20210101,46,46,2030.24,51,46,Y,Y
M2285,5,101000842,476218.97,198678.33,9517.61,50,47,,83761.25,2896,Amrt FN SG,20210201,47,47,2051.54,51,47,Y,Y
M2285,5,101000842,476218.97,192773.21,9517.61,50,48,,83761.25,2896,Amrt FN SG,20210301,48,48,2073.06,51,48,Y,Y
M2285,5,101000842,476218.97,186868.09,9517.61,50,49,,83761.25,2896,Amrt FN SG,20210401,49,49,2094.81,51,49,Y,Y
M2285,5,101000842,476218.97,180962.97,9517.61,50,50,,83761.25,2896,Amrt FN SG,20210501,50,50,2116.79,51,50,Y,Y
M2285,5,101000842,476218.97,175057.85,9517.61,50,51,,83761.25,2896,Amrt FN SG,20210601,51,999,0,51,51,Y,Y
M2285,5,101000842,476218.97,470313.85,9517.61,50,1,,83761.25,2897,Interest FN SG,20170401,1,1,0,51,1,Y,Y
M2285,5,101000842,476218.97,464408.73,9517.61,50,2,,83761.25,2897,Interest FN SG,20170501,2,2,856.35,51,2,Y,Y
M2285,5,101000842,476218.97,458503.61,9517.61,50,3,,83761.25,2897,Interest FN SG,20170601,3,3,842.9,51,3,Y,Y
M2285,5,101000842,476218.97,452598.49,9517.61,50,4,,83761.25,2897,Interest FN SG,20170701,4,4,829.3,51,4,Y,Y
