FLEET,UNIT,LOG NO,CAP COST,BOOK VALUE,RENTAL,TERM,LPIS,SCONTR,INS PREMIUM,FEE,DESC,MM/YY,START,STOP,AMT,METHOD,RATE,BL,AC,Interest
795,121,8764851,389598.11,383475.74,8242.27,48,1,,0,2862,Amort,20130201,1,1,8174.42,51,1.00,N,Y,
795,121,8764851,389598.11,377353.37,8242.27,48,2,,0,2862,Amort,20130301,2,2,5008.60,51,2.00,N,Y,
795,121,8764851,389598.11,371231.00,8242.27,48,3,,0,2862,Amort,20130401,3,3,5050.17,51,3.00,N,Y,
795,121,8764851,389598.11,365108.63,8242.27,48,4,,0,2862,Amort,20130501,4,4,5092.09,51,4.00,N,Y,
795,121,8764851,389598.11,358986.26,8242.27,48,5,,0,2862,Amort,20130601,5,5,5134.35,51,5.00,N,Y,
795,121,8764851,389598.11,352863.89,8242.27,48,6,,0,2862,Amort,20130701,6,6,5176.97,51,6.00,N,Y,
795,121,8764851,389598.11,346741.52,8242.27,48,7,,0,2862,Amort,20130801,7,7,5219.94,51,7.00,N,Y,
795,121,8764851,389598.11,340619.15,8242.27,48,8,,0,2862,Amort,20130901,8,8,5263.26,51,8.00,N,Y,
795,121,8764851,389598.11,334496.78,8242.27,48,9,,0,2862,Amort,20131001,9,9,5306.95,51,9.00,N,Y,
795,121,8764851,389598.11,328374.41,8242.27,48,10,,0,2862,Amort,20131101,10,10,5351.00,51,10.00,N,Y,
795,121,8764851,389598.11,322252.04,8242.27,48,11,,0,2862,Amort,20131201,11,11,5395.41,51,11.00,N,Y,
795,121,8764851,389598.11,316129.67,8242.27,48,12,,0,2862,Amort,20140101,12,12,5440.19,51,12.00,N,Y,
795,121,8764851,389598.11,310007.30,8242.27,48,13,,0,2862,Amort,20140201,13,13,5485.34,51,13.00,N,Y,
795,121,8764851,389598.11,303884.93,8242.27,48,14,,0,2862,Amort,20140301,14,14,5530.87,51,14.00,N,Y,
795,121,8764851,389598.11,297762.56,8242.27,48,15,,0,2862,Amort,20140401,15,15,5576.78,51,15.00,N,Y,
795,121,8764851,389598.11,291640.19,8242.27,48,16,,0,2862,Amort,20140501,16,16,5623.07,51,16.00,N,Y,
795,121,8764851,389598.11,285517.82,8242.27,48,17,,0,2862,Amort,20140601,17,17,5669.74,51,17.00,N,Y,
795,121,8764851,389598.11,279395.45,8242.27,48,18,,0,2862,Amort,20140701,18,18,5716.80,51,18.00,N,Y,
795,121,8764851,389598.11,273273.08,8242.27,48,19,,0,2862,Amort,20140801,19,19,5764.25,51,19.00,N,Y,
795,121,8764851,389598.11,267150.71,8242.27,48,20,,0,2862,Amort,20140901,20,20,5812.09,51,20.00,N,Y,
795,121,8764851,389598.11,261028.34,8242.27,48,21,,0,2862,Amort,20141001,21,21,5860.33,51,21.00,N,Y,
795,121,8764851,389598.11,254905.97,8242.27,48,22,,0,2862,Amort,20141101,22,22,5908.97,51,22.00,N,Y,
795,121,8764851,389598.11,248783.60,8242.27,48,23,,0,2862,Amort,20141201,23,23,5958.02,51,23.00,N,Y,
795,121,8764851,389598.11,242661.23,8242.27,48,24,,0,2862,Amort,20150101,24,24,6007.47,51,24.00,N,Y,
795,121,8764851,389598.11,236538.86,8242.27,48,25,,0,2862,Amort,20150201,25,25,6057.33,51,25.00,N,Y,
795,121,8764851,389598.11,230416.49,8242.27,48,26,,0,2862,Amort,20150301,26,26,6107.60,51,26.00,N,Y,
795,121,8764851,389598.11,224294.12,8242.27,48,27,,0,2862,Amort,20150401,27,27,6158.30,51,27.00,N,Y,
795,121,8764851,389598.11,218171.75,8242.27,48,28,,0,2862,Amort,20150501,28,28,6209.41,51,28.00,N,Y,
795,121,8764851,389598.11,212049.38,8242.27,48,29,,0,2862,Amort,20150601,29,29,6260.95,51,29.00,N,Y,
795,121,8764851,389598.11,205927.01,8242.27,48,30,,0,2862,Amort,20150701,30,30,6312.92,51,30.00,N,Y,
795,121,8764851,389598.11,199804.64,8242.27,48,31,,0,2862,Amort,20150801,31,31,6365.31,51,31.00,N,Y,
795,121,8764851,389598.11,193682.27,8242.27,48,32,,0,2862,Amort,20150901,32,32,6418.14,51,32.00,N,Y,
795,121,8764851,389598.11,187559.90,8242.27,48,33,,0,2862,Amort,20151001,33,33,6471.42,51,33.00,N,Y,
795,121,8764851,389598.11,181437.53,8242.27,48,34,,0,2862,Amort,20151101,34,34,6525.13,51,34.00,N,Y,
795,121,8764851,389598.11,175315.16,8242.27,48,35,,0,2862,Amort,20151201,35,35,6579.29,51,35.00,N,Y,
795,121,8764851,389598.11,169192.79,8242.27,48,36,,0,2862,Amort,20160101,36,36,6633.89,51,36.00,N,Y,
795,121,8764851,389598.11,163070.42,8242.27,48,37,,0,2862,Amort,20160201,37,37,6688.96,51,37.00,N,Y,
795,121,8764851,389598.11,156948.05,8242.27,48,38,,0,2862,Amort,20160301,38,38,6744.47,51,38.00,N,Y,
795,121,8764851,389598.11,150825.68,8242.27,48,39,,0,2862,Amort,20160401,39,39,6800.45,51,39.00,N,Y,
795,121,8764851,389598.11,144703.31,8242.27,48,40,,0,2862,Amort,20160501,40,40,6856.90,51,40.00,N,Y,
795,121,8764851,389598.11,138580.94,8242.27,48,41,,0,2862,Amort,20160601,41,41,6913.81,51,41.00,N,Y,
795,121,8764851,389598.11,132458.57,8242.27,48,42,,0,2862,Amort,20160701,42,42,6971.19,51,42.00,N,Y,
795,121,8764851,389598.11,126336.20,8242.27,48,43,,0,2862,Amort,20160801,43,43,7029.05,51,43.00,N,Y,
795,121,8764851,389598.11,120213.83,8242.27,48,44,,0,2862,Amort,20160901,44,44,7087.40,51,44.00,N,Y,
795,121,8764851,389598.11,114091.46,8242.27,48,45,,0,2862,Amort,20161001,45,45,7146.22,51,45.00,N,Y,
795,121,8764851,389598.11,107969.09,8242.27,48,46,,0,2862,Amort,20161101,46,46,7205.54,51,46.00,N,Y,
795,121,8764851,389598.11,101846.72,8242.27,48,47,,0,2862,Amort,20161201,47,47,7265.34,51,47.00,N,Y,
795,121,8764851,389598.11,95724.35,8242.27,48,48,,0,2862,Amort,20170101,48,48,7325.64,51,48.00,N,Y,
795,121,8764851,389598.11,89601.98,8242.27,48,49,,0,2862,Amort,20170201,49,999,0.00,51,999.00,N,Y,
795,121,8764851,389598.11,383475.74,8242.27,48,1,,0,2868,Interest,20130201,1,1,0.00,51,1.00,Y,Y,
795,121,8764851,389598.11,377353.37,8242.27,48,2,,0,2868,Interest,20130301,2,2,3165.82,51,2.00,Y,Y,
795,121,8764851,389598.11,371231.00,8242.27,48,3,,0,2868,Interest,20130401,3,3,3124.25,51,3.00,Y,Y,
795,121,8764851,389598.11,365108.63,8242.27,48,4,,0,2868,Interest,20130501,4,4,3082.33,51,4.00,Y,Y,
795,121,8764851,389598.11,358986.26,8242.27,48,5,,0,2868,Interest,20130601,5,5,3040.06,51,5.00,Y,Y,
795,121,8764851,389598.11,352863.89,8242.27,48,6,,0,2868,Interest,20130701,6,6,2997.45,51,6.00,Y,Y,
795,121,8764851,389598.11,346741.52,8242.27,48,7,,0,2868,Interest,20130801,7,7,2954.48,51,7.00,Y,Y,
795,121,8764851,389598.11,340619.15,8242.27,48,8,,0,2868,Interest,20130901,8,8,2911.16,51,8.00,Y,Y,
795,121,8764851,389598.11,334496.78,8242.27,48,9,,0,2868,Interest,20131001,9,9,2867.47,51,9.00,Y,Y,
795,121,8764851,389598.11,328374.41,8242.27,48,10,,0,2868,Interest,20131101,10,10,2823.42,51,10.00,Y,Y,
795,121,8764851,389598.11,322252.04,8242.27,48,11,,0,2868,Interest,20131201,11,11,2779.01,51,11.00,Y,Y,
795,121,8764851,389598.11,316129.67,8242.27,48,12,,0,2868,Interest,20140101,12,12,2734.23,51,12.00,Y,Y,
795,121,8764851,389598.11,310007.30,8242.27,48,13,,0,2868,Interest,20140201,13,13,2689.07,51,13.00,Y,Y,
795,121,8764851,389598.11,303884.93,8242.27,48,14,,0,2868,Interest,20140301,14,14,2643.55,51,14.00,Y,Y,
795,121,8764851,389598.11,297762.56,8242.27,48,15,,0,2868,Interest,20140401,15,15,2597.64,51,15.00,Y,Y,
795,121,8764851,389598.11,291640.19,8242.27,48,16,,0,2868,Interest,20140501,16,16,2551.35,51,16.00,Y,Y,
795,121,8764851,389598.11,285517.82,8242.27,48,17,,0,2868,Interest,20140601,17,17,2504.68,51,17.00,Y,Y,
795,121,8764851,389598.11,279395.45,8242.27,48,18,,0,2868,Interest,20140701,18,18,2457.62,51,18.00,Y,Y,
795,121,8764851,389598.11,273273.08,8242.27,48,19,,0,2868,Interest,20140801,19,19,2410.17,51,19.00,Y,Y,
795,121,8764851,389598.11,267150.71,8242.27,48,20,,0,2868,Interest,20140901,20,20,2362.33,51,20.00,Y,Y,
795,121,8764851,389598.11,261028.34,8242.27,48,21,,0,2868,Interest,20141001,21,21,2314.09,51,21.00,Y,Y,
795,121,8764851,389598.11,254905.97,8242.27,48,22,,0,2868,Interest,20141101,22,22,2265.45,51,22.00,Y,Y,
795,121,8764851,389598.11,248783.60,8242.27,48,23,,0,2868,Interest,20141201,23,23,2216.40,51,23.00,Y,Y,
795,121,8764851,389598.11,242661.23,8242.27,48,24,,0,2868,Interest,20150101,24,24,2166.95,51,24.00,Y,Y,
795,121,8764851,389598.11,236538.86,8242.27,48,25,,0,2868,Interest,20150201,25,25,2117.09,51,25.00,Y,Y,
795,121,8764851,389598.11,230416.49,8242.27,48,26,,0,2868,Interest,20150301,26,26,2066.81,51,26.00,Y,Y,
795,121,8764851,389598.11,224294.12,8242.27,48,27,,0,2868,Interest,20150401,27,27,2016.12,51,27.00,Y,Y,
795,121,8764851,389598.11,218171.75,8242.27,48,28,,0,2868,Interest,20150501,28,28,1965.01,51,28.00,Y,Y,
795,121,8764851,389598.11,212049.38,8242.27,48,29,,0,2868,Interest,20150601,29,29,1913.47,51,29.00,Y,Y,
795,121,8764851,389598.11,205927.01,8242.27,48,30,,0,2868,Interest,20150701,30,30,1861.50,51,30.00,Y,Y,
795,121,8764851,389598.11,199804.64,8242.27,48,31,,0,2868,Interest,20150801,31,31,1809.11,51,31.00,Y,Y,
795,121,8764851,389598.11,193682.27,8242.27,48,32,,0,2868,Interest,20150901,32,32,1756.27,51,32.00,Y,Y,
795,121,8764851,389598.11,187559.90,8242.27,48,33,,0,2868,Interest,20151001,33,33,1703.00,51,33.00,Y,Y,
795,121,8764851,389598.11,181437.53,8242.27,48,34,,0,2868,Interest,20151101,34,34,1649.29,51,34.00,Y,Y,
795,121,8764851,389598.11,175315.16,8242.27,48,35,,0,2868,Interest,20151201,35,35,1595.13,51,35.00,Y,Y,
795,121,8764851,389598.11,169192.79,8242.27,48,36,,0,2868,Interest,20160101,36,36,1540.52,51,36.00,Y,Y,
795,121,8764851,389598.11,163070.42,8242.27,48,37,,0,2868,Interest,20160201,37,37,1485.46,51,37.00,Y,Y,
795,121,8764851,389598.11,156948.05,8242.27,48,38,,0,2868,Interest,20160301,38,38,1429.94,51,38.00,Y,Y,
795,121,8764851,389598.11,150825.68,8242.27,48,39,,0,2868,Interest,20160401,39,39,1373.96,51,39.00,Y,Y,
795,121,8764851,389598.11,144703.31,8242.27,48,40,,0,2868,Interest,20160501,40,40,1317.52,51,40.00,Y,Y,
795,121,8764851,389598.11,138580.94,8242.27,48,41,,0,2868,Interest,20160601,41,41,1260.61,51,41.00,Y,Y,
795,121,8764851,389598.11,132458.57,8242.27,48,42,,0,2868,Interest,20160701,42,42,1203.22,51,42.00,Y,Y,
795,121,8764851,389598.11,126336.20,8242.27,48,43,,0,2868,Interest,20160801,43,43,1145.36,51,43.00,Y,Y,
795,121,8764851,389598.11,120213.83,8242.27,48,44,,0,2868,Interest,20160901,44,44,1087.02,51,44.00,Y,Y,
795,121,8764851,389598.11,114091.46,8242.27,48,45,,0,2868,Interest,20161001,45,45,1028.20,51,45.00,Y,Y,
795,121,8764851,389598.11,107969.09,8242.27,48,46,,0,2868,Interest,20161101,46,46,968.88,51,46.00,Y,Y,
795,121,8764851,389598.11,101846.72,8242.27,48,47,,0,2868,Interest,20161201,47,47,909.08,51,47.00,Y,Y,
795,121,8764851,389598.11,95724.35,8242.27,48,48,,0,2868,Interest,20170101,48,48,848.77,51,48.00,Y,Y,
795,121,8764851,389598.11,89601.98,8242.27,48,49,,0,2868,Interest,20170201,49,999,0.00,51,999.00,Y,Y,
593,723,8765516,313040.71,308117.64,6184.53,48,1,,0,2862,Amort,20130201,1,1,6146.37,51,1.00,N,Y,
593,723,8765516,313040.71,303194.57,6184.53,48,2,,0,2862,Amort,20130301,2,2,4241.07,51,2.00,N,Y,
593,723,8765516,313040.71,298271.50,6184.53,48,3,,0,2862,Amort,20130401,3,3,4267.40,51,3.00,N,Y,
593,723,8765516,313040.71,293348.43,6184.53,48,4,,0,2862,Amort,20130501,4,4,4293.89,51,4.00,N,Y,
593,723,8765516,313040.71,288425.36,6184.53,48,5,,0,2862,Amort,20130601,5,5,4320.55,51,5.00,N,Y,
593,723,8765516,313040.71,283502.29,6184.53,48,6,,0,2862,Amort,20130701,6,6,4347.37,51,6.00,N,Y,
593,723,8765516,313040.71,278579.22,6184.53,48,7,,0,2862,Amort,20130801,7,7,4374.36,51,7.00,N,Y,
593,723,8765516,313040.71,273656.15,6184.53,48,8,,0,2862,Amort,20130901,8,8,4401.52,51,8.00,N,Y,
593,723,8765516,313040.71,268733.08,6184.53,48,9,,0,2862,Amort,20131001,9,9,4428.85,51,9.00,N,Y,
593,723,8765516,313040.71,263810.01,6184.53,48,10,,0,2862,Amort,20131101,10,10,4456.34,51,10.00,N,Y,
593,723,8765516,313040.71,258886.94,6184.53,48,11,,0,2862,Amort,20131201,11,11,4484.01,51,11.00,N,Y,
593,723,8765516,313040.71,253963.87,6184.53,48,12,,0,2862,Amort,20140101,12,12,4511.85,51,12.00,N,Y,
593,723,8765516,313040.71,249040.80,6184.53,48,13,,0,2862,Amort,20140201,13,13,4539.86,51,13.00,N,Y,
593,723,8765516,313040.71,244117.73,6184.53,48,14,,0,2862,Amort,20140301,14,14,4568.04,51,14.00,N,Y,
593,723,8765516,313040.71,239194.66,6184.53,48,15,,0,2862,Amort,20140401,15,15,4596.40,51,15.00,N,Y,
593,723,8765516,313040.71,234271.59,6184.53,48,16,,0,2862,Amort,20140501,16,16,4624.94,51,16.00,N,Y,
593,723,8765516,313040.71,229348.52,6184.53,48,17,,0,2862,Amort,20140601,17,17,4653.65,51,17.00,N,Y,
593,723,8765516,313040.71,224425.45,6184.53,48,18,,0,2862,Amort,20140701,18,18,4682.54,51,18.00,N,Y,
593,723,8765516,313040.71,219502.38,6184.53,48,19,,0,2862,Amort,20140801,19,19,4711.61,51,19.00,N,Y,
593,723,8765516,313040.71,214579.31,6184.53,48,20,,0,2862,Amort,20140901,20,20,4740.87,51,20.00,N,Y,
593,723,8765516,313040.71,209656.24,6184.53,48,21,,0,2862,Amort,20141001,21,21,4770.30,51,21.00,N,Y,
593,723,8765516,313040.71,204733.17,6184.53,48,22,,0,2862,Amort,20141101,22,22,4799.91,51,22.00,N,Y,
593,723,8765516,313040.71,199810.10,6184.53,48,23,,0,2862,Amort,20141201,23,23,4829.71,51,23.00,N,Y,
593,723,8765516,313040.71,194887.03,6184.53,48,24,,0,2862,Amort,20150101,24,24,4859.70,51,24.00,N,Y,
593,723,8765516,313040.71,189963.96,6184.53,48,25,,0,2862,Amort,20150201,25,25,4889.87,51,25.00,N,Y,
593,723,8765516,313040.71,185040.89,6184.53,48,26,,0,2862,Amort,20150301,26,26,4920.23,51,26.00,N,Y,
593,723,8765516,313040.71,180117.82,6184.53,48,27,,0,2862,Amort,20150401,27,27,4950.77,51,27.00,N,Y,
593,723,8765516,313040.71,175194.75,6184.53,48,28,,0,2862,Amort,20150501,28,28,4981.51,51,28.00,N,Y,
593,723,8765516,313040.71,170271.68,6184.53,48,29,,0,2862,Amort,20150601,29,29,5012.44,51,29.00,N,Y,
593,723,8765516,313040.71,165348.61,6184.53,48,30,,0,2862,Amort,20150701,30,30,5043.55,51,30.00,N,Y,
593,723,8765516,313040.71,160425.54,6184.53,48,31,,0,2862,Amort,20150801,31,31,5074.87,51,31.00,N,Y,
593,723,8765516,313040.71,155502.47,6184.53,48,32,,0,2862,Amort,20150901,32,32,5106.37,51,32.00,N,Y,
593,723,8765516,313040.71,150579.40,6184.53,48,33,,0,2862,Amort,20151001,33,33,5138.08,51,33.00,N,Y,
593,723,8765516,313040.71,145656.33,6184.53,48,34,,0,2862,Amort,20151101,34,34,5169.97,51,34.00,N,Y,
593,723,8765516,313040.71,140733.26,6184.53,48,35,,0,2862,Amort,20151201,35,35,5202.07,51,35.00,N,Y,
593,723,8765516,313040.71,135810.19,6184.53,48,36,,0,2862,Amort,20160101,36,36,5234.37,51,36.00,N,Y,
593,723,8765516,313040.71,130887.12,6184.53,48,37,,0,2862,Amort,20160201,37,37,5266.86,51,37.00,N,Y,
593,723,8765516,313040.71,125964.05,6184.53,48,38,,0,2862,Amort,20160301,38,38,5299.56,51,38.00,N,Y,
593,723,8765516,313040.71,121040.98,6184.53,48,39,,0,2862,Amort,20160401,39,39,5332.46,51,39.00,N,Y,
593,723,8765516,313040.71,116117.91,6184.53,48,40,,0,2862,Amort,20160501,40,40,5365.57,51,40.00,N,Y,
593,723,8765516,313040.71,111194.84,6184.53,48,41,,0,2862,Amort,20160601,41,41,5398.88,51,41.00,N,Y,
593,723,8765516,313040.71,106271.77,6184.53,48,42,,0,2862,Amort,20160701,42,42,5432.40,51,42.00,N,Y,
593,723,8765516,313040.71,101348.70,6184.53,48,43,,0,2862,Amort,20160801,43,43,5466.12,51,43.00,N,Y,
593,723,8765516,313040.71,96425.63,6184.53,48,44,,0,2862,Amort,20160901,44,44,5500.06,51,44.00,N,Y,
593,723,8765516,313040.71,91502.56,6184.53,48,45,,0,2862,Amort,20161001,45,45,5534.21,51,45.00,N,Y,
593,723,8765516,313040.71,86579.49,6184.53,48,46,,0,2862,Amort,20161101,46,46,5568.56,51,46.00,N,Y,
593,723,8765516,313040.71,81656.42,6184.53,48,47,,0,2862,Amort,20161201,47,47,5603.14,51,47.00,N,Y,
593,723,8765516,313040.71,76733.35,6184.53,48,48,,0,2862,Amort,20170101,48,48,5637.92,51,48.00,N,Y,
593,723,8765516,313040.71,71810.28,6184.53,48,49,,0,2862,Amort,20170201,49,999,0.00,51,999.00,N,Y,
593,723,8765516,313040.71,308117.64,6184.53,48,1,,0,2868,Interest,20130201,1,1,0.00,51,1.00,Y,Y,
593,723,8765516,313040.71,303194.57,6184.53,48,2,,0,2868,Interest,20130301,2,2,1905.30,51,2.00,Y,Y,
593,723,8765516,313040.71,298271.50,6184.53,48,3,,0,2868,Interest,20130401,3,3,1878.97,51,3.00,Y,Y,
593,723,8765516,313040.71,293348.43,6184.53,48,4,,0,2868,Interest,20130501,4,4,1852.48,51,4.00,Y,Y,
593,723,8765516,313040.71,288425.36,6184.53,48,5,,0,2868,Interest,20130601,5,5,1825.82,51,5.00,Y,Y,
593,723,8765516,313040.71,283502.29,6184.53,48,6,,0,2868,Interest,20130701,6,6,1799.00,51,6.00,Y,Y,
593,723,8765516,313040.71,278579.22,6184.53,48,7,,0,2868,Interest,20130801,7,7,1772.01,51,7.00,Y,Y,
593,723,8765516,313040.71,273656.15,6184.53,48,8,,0,2868,Interest,20130901,8,8,1744.85,51,8.00,Y,Y,
593,723,8765516,313040.71,268733.08,6184.53,48,9,,0,2868,Interest,20131001,9,9,1717.52,51,9.00,Y,Y,
593,723,8765516,313040.71,263810.01,6184.53,48,10,,0,2868,Interest,20131101,10,10,1690.03,51,10.00,Y,Y,
593,723,8765516,313040.71,258886.94,6184.53,48,11,,0,2868,Interest,20131201,11,11,1662.36,51,11.00,Y,Y,
593,723,8765516,313040.71,253963.87,6184.53,48,12,,0,2868,Interest,20140101,12,12,1634.52,51,12.00,Y,Y,
593,723,8765516,313040.71,249040.80,6184.53,48,13,,0,2868,Interest,20140201,13,13,1606.51,51,13.00,Y,Y,
593,723,8765516,313040.71,244117.73,6184.53,48,14,,0,2868,Interest,20140301,14,14,1578.33,51,14.00,Y,Y,
593,723,8765516,313040.71,239194.66,6184.53,48,15,,0,2868,Interest,20140401,15,15,1549.97,51,15.00,Y,Y,
593,723,8765516,313040.71,234271.59,6184.53,48,16,,0,2868,Interest,20140501,16,16,1521.43,51,16.00,Y,Y,
593,723,8765516,313040.71,229348.52,6184.53,48,17,,0,2868,Interest,20140601,17,17,1492.72,51,17.00,Y,Y,
593,723,8765516,313040.71,224425.45,6184.53,48,18,,0,2868,Interest,20140701,18,18,1463.83,51,18.00,Y,Y,
593,723,8765516,313040.71,219502.38,6184.53,48,19,,0,2868,Interest,20140801,19,19,1434.76,51,19.00,Y,Y,
593,723,8765516,313040.71,214579.31,6184.53,48,20,,0,2868,Interest,20140901,20,20,1405.51,51,20.00,Y,Y,
593,723,8765516,313040.71,209656.24,6184.53,48,21,,0,2868,Interest,20141001,21,21,1376.07,51,21.00,Y,Y,
593,723,8765516,313040.71,204733.17,6184.53,48,22,,0,2868,Interest,20141101,22,22,1346.46,51,22.00,Y,Y,
593,723,8765516,313040.71,199810.10,6184.53,48,23,,0,2868,Interest,20141201,23,23,1316.66,51,23.00,Y,Y,
593,723,8765516,313040.71,194887.03,6184.53,48,24,,0,2868,Interest,20150101,24,24,1286.67,51,24.00,Y,Y,
593,723,8765516,313040.71,189963.96,6184.53,48,25,,0,2868,Interest,20150201,25,25,1256.50,51,25.00,Y,Y,
593,723,8765516,313040.71,185040.89,6184.53,48,26,,0,2868,Interest,20150301,26,26,1226.14,51,26.00,Y,Y,
593,723,8765516,313040.71,180117.82,6184.53,48,27,,0,2868,Interest,20150401,27,27,1195.60,51,27.00,Y,Y,
593,723,8765516,313040.71,175194.75,6184.53,48,28,,0,2868,Interest,20150501,28,28,1164.86,51,28.00,Y,Y,
593,723,8765516,313040.71,170271.68,6184.53,48,29,,0,2868,Interest,20150601,29,29,1133.93,51,29.00,Y,Y,
593,723,8765516,313040.71,165348.61,6184.53,48,30,,0,2868,Interest,20150701,30,30,1102.82,51,30.00,Y,Y,
593,723,8765516,313040.71,160425.54,6184.53,48,31,,0,2868,Interest,20150801,31,31,1071.50,51,31.00,Y,Y,
593,723,8765516,313040.71,155502.47,6184.53,48,32,,0,2868,Interest,20150901,32,32,1040.00,51,32.00,Y,Y,
593,723,8765516,313040.71,150579.40,6184.53,48,33,,0,2868,Interest,20151001,33,33,1008.30,51,33.00,Y,Y,
593,723,8765516,313040.71,145656.33,6184.53,48,34,,0,2868,Interest,20151101,34,34,976.40,51,34.00,Y,Y,
593,723,8765516,313040.71,140733.26,6184.53,48,35,,0,2868,Interest,20151201,35,35,944.30,51,35.00,Y,Y,
593,723,8765516,313040.71,135810.19,6184.53,48,36,,0,2868,Interest,20160101,36,36,912.00,51,36.00,Y,Y,
593,723,8765516,313040.71,130887.12,6184.53,48,37,,0,2868,Interest,20160201,37,37,879.51,51,37.00,Y,Y,
593,723,8765516,313040.71,125964.05,6184.53,48,38,,0,2868,Interest,20160301,38,38,846.81,51,38.00,Y,Y,
593,723,8765516,313040.71,121040.98,6184.53,48,39,,0,2868,Interest,20160401,39,39,813.91,51,39.00,Y,Y,
593,723,8765516,313040.71,116117.91,6184.53,48,40,,0,2868,Interest,20160501,40,40,780.80,51,40.00,Y,Y,
593,723,8765516,313040.71,111194.84,6184.53,48,41,,0,2868,Interest,20160601,41,41,747.49,51,41.00,Y,Y,
593,723,8765516,313040.71,106271.77,6184.53,48,42,,0,2868,Interest,20160701,42,42,713.97,51,42.00,Y,Y,
593,723,8765516,313040.71,101348.70,6184.53,48,43,,0,2868,Interest,20160801,43,43,680.25,51,43.00,Y,Y,
593,723,8765516,313040.71,96425.63,6184.53,48,44,,0,2868,Interest,20160901,44,44,646.31,51,44.00,Y,Y,
593,723,8765516,313040.71,91502.56,6184.53,48,45,,0,2868,Interest,20161001,45,45,612.16,51,45.00,Y,Y,
593,723,8765516,313040.71,86579.49,6184.53,48,46,,0,2868,Interest,20161101,46,46,577.81,51,46.00,Y,Y,
593,723,8765516,313040.71,81656.42,6184.53,48,47,,0,2868,Interest,20161201,47,47,543.23,51,47.00,Y,Y,
593,723,8765516,313040.71,76733.35,6184.53,48,48,,0,2868,Interest,20170101,48,48,508.45,51,48.00,Y,Y,
593,723,8765516,313040.71,71810.28,6184.53,48,49,,0,2868,Interest,20170201,49,999,0.00,51,999.00,Y,Y,
1455,725,8765521,314498.47,309552.47,6213.33,48,1,,0,2862,Amort,20130201,1,1,6174.99,51,1.00,N,Y,
1455,725,8765521,314498.47,304606.47,6213.33,48,2,,0,2862,Amort,20130301,2,2,4260.82,51,2.00,N,Y,
1455,725,8765521,314498.47,299660.47,6213.33,48,3,,0,2862,Amort,20130401,3,3,4287.27,51,3.00,N,Y,
1455,725,8765521,314498.47,294714.47,6213.33,48,4,,0,2862,Amort,20130501,4,4,4313.89,51,4.00,N,Y,
1455,725,8765521,314498.47,289768.47,6213.33,48,5,,0,2862,Amort,20130601,5,5,4340.67,51,5.00,N,Y,
1455,725,8765521,314498.47,284822.47,6213.33,48,6,,0,2862,Amort,20130701,6,6,4367.62,51,6.00,N,Y,
1455,725,8765521,314498.47,279876.47,6213.33,48,7,,0,2862,Amort,20130801,7,7,4394.73,51,7.00,N,Y,
1455,725,8765521,314498.47,274930.47,6213.33,48,8,,0,2862,Amort,20130901,8,8,4422.02,51,8.00,N,Y,
1455,725,8765521,314498.47,269984.47,6213.33,48,9,,0,2862,Amort,20131001,9,9,4449.47,51,9.00,N,Y,
1455,725,8765521,314498.47,265038.47,6213.33,48,10,,0,2862,Amort,20131101,10,10,4477.09,51,10.00,N,Y,
1455,725,8765521,314498.47,260092.47,6213.33,48,11,,0,2862,Amort,20131201,11,11,4504.89,51,11.00,N,Y,
1455,725,8765521,314498.47,255146.47,6213.33,48,12,,0,2862,Amort,20140101,12,12,4532.86,51,12.00,N,Y,
1455,725,8765521,314498.47,250200.47,6213.33,48,13,,0,2862,Amort,20140201,13,13,4561.00,51,13.00,N,Y,
1455,725,8765521,314498.47,245254.47,6213.33,48,14,,0,2862,Amort,20140301,14,14,4589.32,51,14.00,N,Y,
1455,725,8765521,314498.47,240308.47,6213.33,48,15,,0,2862,Amort,20140401,15,15,4617.81,51,15.00,N,Y,
1455,725,8765521,314498.47,235362.47,6213.33,48,16,,0,2862,Amort,20140501,16,16,4646.48,51,16.00,N,Y,
1455,725,8765521,314498.47,230416.47,6213.33,48,17,,0,2862,Amort,20140601,17,17,4675.32,51,17.00,N,Y,
1455,725,8765521,314498.47,225470.47,6213.33,48,18,,0,2862,Amort,20140701,18,18,4704.35,51,18.00,N,Y,
1455,725,8765521,314498.47,220524.47,6213.33,48,19,,0,2862,Amort,20140801,19,19,4733.56,51,19.00,N,Y,
1455,725,8765521,314498.47,215578.47,6213.33,48,20,,0,2862,Amort,20140901,20,20,4762.94,51,20.00,N,Y,
1455,725,8765521,314498.47,210632.47,6213.33,48,21,,0,2862,Amort,20141001,21,21,4792.51,51,21.00,N,Y,
1455,725,8765521,314498.47,205686.47,6213.33,48,22,,0,2862,Amort,20141101,22,22,4822.27,51,22.00,N,Y,
1455,725,8765521,314498.47,200740.47,6213.33,48,23,,0,2862,Amort,20141201,23,23,4852.20,51,23.00,N,Y,
1455,725,8765521,314498.47,195794.47,6213.33,48,24,,0,2862,Amort,20150101,24,24,4882.33,51,24.00,N,Y,
1455,725,8765521,314498.47,190848.47,6213.33,48,25,,0,2862,Amort,20150201,25,25,4912.64,51,25.00,N,Y,
1455,725,8765521,314498.47,185902.47,6213.33,48,26,,0,2862,Amort,20150301,26,26,4943.14,51,26.00,N,Y,
